"Dataset","Scenario","q","Year","SSB","SSB_95_lo","SSB_95_hi","SSB_base","StdDev_base","SSB_base_95_lo","SSB_base_95_hi"
"FULL","S1",0.2,1963,2041140,1186278.16,2896001.84,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.2,1964,2053710,1197764.28,2909655.72,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.2,1965,2066260,1209222.56,2923297.44,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.2,1966,2061220,1202493.04,2919946.96,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.2,1967,2055580,1190824.08,2920335.92,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.2,1968,2050790,1176606.48,2924973.52,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.2,1969,2044790,1161286.68,2928293.32,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.2,1970,2037360,1146683.08,2928036.92,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.2,1971,2022330,1128417.12,2916242.88,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.2,1972,1979170,1088520.52,2869819.48,1823390,428166,984184.64,2662595.36
"FULL","S1",0.2,1973,1922150,1041790.52,2802509.48,1765580,420772,940866.88,2590293.12
"FULL","S1",0.2,1974,1849000,985790.52,2712209.48,1692860,410118,889028.72,2496691.28
"FULL","S1",0.2,1975,1773010,931660.4,2614359.6,1618570,397494,839481.76,2397658.24
"FULL","S1",0.2,1976,1714650,896865.48,2532434.52,1562780,384516,809128.64,2316431.36
"FULL","S1",0.2,1977,1668490,872712.36,2464267.64,1520060,372908,789160.32,2250959.68
"FULL","S1",0.2,1978,1647040,867371.6,2426708.4,1502610,364937,787333.48,2217886.52
"FULL","S1",0.2,1979,1679340,903703.32,2454976.68,1539760,364223,825882.92,2253637.08
"FULL","S1",0.2,1980,1754160,969058.48,2539261.52,1619510,371155,892046.2,2346973.8
"FULL","S1",0.2,1981,1858650,1050332.28,2666967.72,1728180,385332,972929.28,2483430.72
"FULL","S1",0.2,1982,1956300,1117135.8,2795464.2,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.2,1983,2056120,1187161.84,2925078.16,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.2,1984,2131440,1240314.24,3022565.76,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.2,1985,2166010,1264388.44,3067631.56,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.2,1986,2164840,1265952.64,3063727.36,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.2,1987,2137080,1252692.72,3021467.28,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.2,1988,2095680,1232186.32,2959173.68,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.2,1989,2044830,1205058.2,2884601.8,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.2,1990,2012400,1191610.8,2833189.2,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.2,1991,1997350,1186596,2808104,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.2,1992,1999240,1189912.88,2808567.12,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.2,1993,2020260,1200966.28,2839553.72,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.2,1994,2062150,1223126.92,2901173.08,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.2,1995,2129620,1262102.44,2997137.56,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.2,1996,2192400,1298375.4,3086424.6,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.2,1997,2218490,1308710.92,3128269.08,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.2,1998,2207280,1298230.04,3116329.96,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.2,1999,2172260,1278794,3065726,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.2,2000,2114710,1248433.12,2980986.88,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.2,2001,2043240,1211447.36,2875032.64,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.2,2002,1960160,1167539.92,2752780.08,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.2,2003,1862850,1112436.56,2613263.44,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.2,2004,1748570,1044036.24,2453103.76,1607890,326287,968367.48,2247412.52
"FULL","S1",0.2,2005,1635560,977531.16,2293588.84,1507420,305946,907765.84,2107074.16
"FULL","S1",0.2,2006,1532310,918694.76,2145925.24,1416770,287019,854212.76,1979327.24
"FULL","S1",0.2,2007,1443090,868482.68,2017697.32,1340010,271138,808579.52,1871440.48
"FULL","S1",0.2,2008,1376420,833017.84,1919822.16,1285280,259407,776842.28,1793717.72
"FULL","S1",0.2,2009,1329640,810485,1848795,1249500,251140,757265.6,1741734.4
"FULL","S1",0.2,2010,1291840,792959.24,1790720.76,1221560,244692,741963.68,1701156.32
"FULL","S1",0.2,2011,1256680,776848.48,1736511.52,1195460,238717,727574.68,1663345.32
"FULL","S1",0.2,2012,1239150,772256.44,1706043.56,1186300,235702,724324.08,1648275.92
"FULL","S1",0.2,2013,1240600,779511.96,1701688.04,1194900,236041,732259.64,1657540.36
"FULL","S1",0.2,2014,1246080,786642.28,1705517.72,1206270,237983,739823.32,1672716.68
"FULL","S1",0.2,2015,1239720,783516.28,1695923.72,1204820,238551,737260.04,1672379.96
"FULL","S1",0.2,2016,1213030,764205.68,1661854.32,1182060,236565,718392.6,1645727.4
"FULL","S1",0.2,2017,1179020,738384.56,1619655.44,1150070,233179,693039.16,1607100.84
"FULL","S1",0.2,2018,1140630,708408.84,1572851.16,1111920,228689,663689.56,1560150.44
"FULL","S1",0.2,2019,1090490,669248.76,1511731.24,1061000,222336,625221.44,1496778.56
"FULL","S1",0.2,2020,1047240,634220.96,1460259.04,1015000,216286,591079.44,1438920.56
"FULL","S1",0.2,2021,1015840,606897.76,1424782.24,979053,211438,564634.52,1393471.48
"FULL","S1",0.2,2022,1004540,591822.8,1417257.2,961497,209920,550053.8,1372940.2
"FULL","S1",0.2,2023,994149,578999.44,1409298.56,947226,209461,536682.44,1357769.56
"FULL","S1",0.4,1963,2037990,1161848.44,2914131.56,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.4,1964,2050430,1173096.76,2927763.24,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.4,1965,2063010,1184524.28,2941495.72,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.4,1966,2058180,1178181.16,2938178.84,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.4,1967,2052730,1167031.48,2938428.52,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.4,1968,2048260,1153288.72,2943231.28,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.4,1969,2042710,1138732.52,2946687.48,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.4,1970,2035900,1125150.72,2946649.28,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.4,1971,2021810,1108091.32,2935528.68,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.4,1972,1979970,1069889.08,2890050.92,1823390,428166,984184.64,2662595.36
"FULL","S1",0.4,1973,1924520,1025197.52,2823842.48,1765580,420772,940866.88,2590293.12
"FULL","S1",0.4,1974,1853130,971612.16,2734647.84,1692860,410118,889028.72,2496691.28
"FULL","S1",0.4,1975,1778970,919960.8,2637979.2,1618570,397494,839481.76,2397658.24
"FULL","S1",0.4,1976,1722440,887401.6,2557478.4,1562780,384516,809128.64,2316431.36
"FULL","S1",0.4,1977,1678090,865025.16,2491154.84,1520060,372908,789160.32,2250959.68
"FULL","S1",0.4,1978,1658410,860897.76,2455922.24,1502610,364937,787333.48,2217886.52
"FULL","S1",0.4,1979,1692450,897730.76,2487169.24,1539760,364223,825882.92,2253637.08
"FULL","S1",0.4,1980,1768870,962976.8,2574763.2,1619510,371155,892046.2,2346973.8
"FULL","S1",0.4,1981,1874800,1043583.6,2706016.4,1728180,385332,972929.28,2483430.72
"FULL","S1",0.4,1982,1973130,1109140.44,2837119.56,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.4,1983,2073040,1177890.36,2968189.64,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.4,1984,2147750,1229864.36,3065635.64,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.4,1985,2180940,1252862.36,3109017.64,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.4,1986,2178090,1253703.04,3102476.96,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.4,1987,2149200,1240349.96,3058050.04,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.4,1988,2106860,1219956.08,2993763.92,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.4,1989,2055290,1193113.44,2917466.56,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.4,1990,2023110,1179957.2,2866262.8,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.4,1991,2007830,1174551.68,2841108.32,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.4,1992,2007950,1176457.24,2839442.76,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.4,1993,2023620,1183644.36,2863595.64,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.4,1994,2056080,1199756,2912404,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.4,1995,2113440,1231569.36,2995310.64,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.4,1996,2162890,1260837.24,3064942.76,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.4,1997,2172730,1264765.88,3080694.12,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.4,1998,2148630,1250834.36,3046425.64,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.4,1999,2107530,1231088.56,2983971.44,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.4,2000,2049100,1202713.2,2895486.8,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.4,2001,1980760,1169210.24,2792309.76,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.4,2002,1903450,1129598.88,2677301.12,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.4,2003,1812510,1079042.72,2545977.28,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.4,2004,1704610,1015325.04,2393894.96,1607890,326287,968367.48,2247412.52
"FULL","S1",0.4,2005,1599180,953111.08,2245248.92,1507420,305946,907765.84,2107074.16
"FULL","S1",0.4,2006,1503930,898001.88,2109858.12,1416770,287019,854212.76,1979327.24
"FULL","S1",0.4,2007,1422700,850821,1994579,1340010,271138,808579.52,1871440.48
"FULL","S1",0.4,2008,1363650,817641.04,1909658.96,1285280,259407,776842.28,1793717.72
"FULL","S1",0.4,2009,1324080,796918.4,1851241.6,1249500,251140,757265.6,1741734.4
"FULL","S1",0.4,2010,1293470,781033.88,1805906.12,1221560,244692,741963.68,1701156.32
"FULL","S1",0.4,2011,1266150,766789.04,1765510.96,1195460,238717,727574.68,1663345.32
"FULL","S1",0.4,2012,1256510,764369.68,1748650.32,1186300,235702,724324.08,1648275.92
"FULL","S1",0.4,2013,1265820,774187.32,1757452.68,1194900,236041,732259.64,1657540.36
"FULL","S1",0.4,2014,1279190,784417.4,1773962.6,1206270,237983,739823.32,1672716.68
"FULL","S1",0.4,2015,1280780,784756.92,1776803.08,1204820,238551,737260.04,1672379.96
"FULL","S1",0.4,2016,1261980,768893,1755067,1182060,236565,718392.6,1645727.4
"FULL","S1",0.4,2017,1234420,746372.16,1722467.84,1150070,233179,693039.16,1607100.84
"FULL","S1",0.4,2018,1200710,719406.52,1682013.48,1111920,228689,663689.56,1560150.44
"FULL","S1",0.4,2019,1153900,682645.44,1625154.56,1061000,222336,625221.44,1496778.56
"FULL","S1",0.4,2020,1112680,650204.28,1575155.72,1015000,216286,591079.44,1438920.56
"FULL","S1",0.4,2021,1082000,625510.12,1538489.88,979053,211438,564634.52,1393471.48
"FULL","S1",0.4,2022,1070460,613258.64,1527661.36,961497,209920,550053.8,1372940.2
"FULL","S1",0.4,2023,1059210,600799.32,1517620.68,947226,209461,536682.44,1357769.56
"FULL","S1",0.6,1963,2080560,1191221.76,2969898.24,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.6,1964,2092980,1202499.08,2983460.92,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.6,1965,2105310,1214023.52,2996596.48,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.6,1966,2100110,1207890.56,2992329.44,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.6,1967,2094170,1197160.32,2991179.68,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.6,1968,2089270,1183967.56,2994572.44,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.6,1969,2083330,1169901.4,2996758.6,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.6,1970,2076090,1156665.76,2995514.24,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.6,1971,2061730,1139896.92,2983563.08,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.6,1972,2019730,1101814.96,2937645.04,1823390,428166,984184.64,2662595.36
"FULL","S1",0.6,1973,1964300,1057114,2871486,1765580,420772,940866.88,2590293.12
"FULL","S1",0.6,1974,1892950,1003294.24,2782605.76,1692860,410118,889028.72,2496691.28
"FULL","S1",0.6,1975,1818740,951210.68,2686269.32,1618570,397494,839481.76,2397658.24
"FULL","S1",0.6,1976,1762020,918089.08,2605950.92,1562780,384516,809128.64,2316431.36
"FULL","S1",0.6,1977,1717240,895069,2539411,1520060,372908,789160.32,2250959.68
"FULL","S1",0.6,1978,1696970,890379.04,2503560.96,1502610,364937,787333.48,2217886.52
"FULL","S1",0.6,1979,1730120,926780.68,2533459.32,1539760,364223,825882.92,2253637.08
"FULL","S1",0.6,1980,1805530,991779.16,2619280.84,1619510,371155,892046.2,2346973.8
"FULL","S1",0.6,1981,1910460,1072309.12,2748610.88,1728180,385332,972929.28,2483430.72
"FULL","S1",0.6,1982,2008050,1137900.16,2878199.84,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.6,1983,2107220,1206551,3007889,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.6,1984,2181190,1258247.56,3104132.44,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.6,1985,2213660,1280790.16,3146529.84,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.6,1986,2210150,1281072.76,3139227.24,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.6,1987,2180570,1267010.08,3094129.92,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.6,1988,2137620,1245898.4,3029341.6,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.6,1989,2085580,1218381.92,2952778.08,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.6,1990,2052780,1204521.4,2901038.6,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.6,1991,2036950,1198585.48,2875314.52,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.6,1992,2036730,1200233.36,2873226.64,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.6,1993,2051870,1207374.6,2896365.4,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.6,1994,2083730,1223615.36,2943844.64,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.6,1995,2139640,1255337,3023943,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.6,1996,2187980,1284445.48,3091514.52,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.6,1997,2196910,1288244.2,3105575.8,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.6,1998,2172020,1274036.2,3070003.8,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.6,1999,2130050,1253806.52,3006293.48,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.6,2000,2070820,1224856.56,2916783.44,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.6,2001,2001760,1190757.08,2812762.92,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.6,2002,1923780,1150471.8,2697088.2,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.6,2003,1832310,1099297.44,2565322.56,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.6,2004,1724140,1035037.32,2413242.68,1607890,326287,968367.48,2247412.52
"FULL","S1",0.6,2005,1618470,972230.56,2264709.44,1507420,305946,907765.84,2107074.16
"FULL","S1",0.6,2006,1523030,916515.84,2129544.16,1416770,287019,854212.76,1979327.24
"FULL","S1",0.6,2007,1441560,868716.68,2014403.32,1340010,271138,808579.52,1871440.48
"FULL","S1",0.6,2008,1382140,834941.32,1929338.68,1285280,259407,776842.28,1793717.72
"FULL","S1",0.6,2009,1342160,813742.04,1870577.96,1249500,251140,757265.6,1741734.4
"FULL","S1",0.6,2010,1311210,797582.2,1824837.8,1221560,244692,741963.68,1701156.32
"FULL","S1",0.6,2011,1283800,783364.96,1784235.04,1195460,238717,727574.68,1663345.32
"FULL","S1",0.6,2012,1274220,781227.08,1767212.92,1186300,235702,724324.08,1648275.92
"FULL","S1",0.6,2013,1283920,791697.36,1776142.64,1194900,236041,732259.64,1657540.36
"FULL","S1",0.6,2014,1298190,802945.04,1793434.96,1206270,237983,739823.32,1672716.68
"FULL","S1",0.6,2015,1301190,804551.48,1797828.52,1204820,238551,737260.04,1672379.96
"FULL","S1",0.6,2016,1284270,790195.16,1778344.84,1182060,236565,718392.6,1645727.4
"FULL","S1",0.6,2017,1259000,769209.72,1748790.28,1150070,233179,693039.16,1607100.84
"FULL","S1",0.6,2018,1227830,743659.04,1712000.96,1111920,228689,663689.56,1560150.44
"FULL","S1",0.6,2019,1183570,708124.96,1659015.04,1061000,222336,625221.44,1496778.56
"FULL","S1",0.6,2020,1145440,677003.92,1613876.08,1015000,216286,591079.44,1438920.56
"FULL","S1",0.6,2021,1118100,653627.04,1582572.96,979053,211438,564634.52,1393471.48
"FULL","S1",0.6,2022,1110180,642841.52,1577518.48,961497,209920,550053.8,1372940.2
"FULL","S1",0.6,2023,1100660,631049.88,1570270.12,947226,209461,536682.44,1357769.56
"FULL","S1",0.8,1963,2121450,1212488.24,3030411.76,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.8,1964,2133860,1223792.8,3043927.2,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.8,1965,2146000,1235380.08,3056619.92,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.8,1966,2140500,1229386.16,3051613.84,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.8,1967,2134150,1218967.2,3049332.8,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.8,1968,2128900,1206218.24,3051581.76,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.8,1969,2122620,1192545.12,3052694.88,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.8,1970,2115010,1179596.08,3050423.92,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.8,1971,2100400,1163084.88,3037715.12,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.8,1972,2058230,1125156.32,2991303.68,1823390,428166,984184.64,2662595.36
"FULL","S1",0.8,1973,2002740,1080516.88,2924963.12,1765580,420772,940866.88,2590293.12
"FULL","S1",0.8,1974,1931330,1026601.84,2836058.16,1692860,410118,889028.72,2496691.28
"FULL","S1",0.8,1975,1856980,974268.52,2739691.48,1618570,397494,839481.76,2397658.24
"FULL","S1",0.8,1976,1800000,940781.08,2659218.92,1562780,384516,809128.64,2316431.36
"FULL","S1",0.8,1977,1754790,917299.64,2592280.36,1520060,372908,789160.32,2250959.68
"FULL","S1",0.8,1978,1733930,912102,2555758,1502610,364937,787333.48,2217886.52
"FULL","S1",0.8,1979,1766310,948006.08,2584613.92,1539760,364223,825882.92,2253637.08
"FULL","S1",0.8,1980,1840880,1012570.28,2669189.72,1619510,371155,892046.2,2346973.8
"FULL","S1",0.8,1981,1944990,1092729.08,2797250.92,1728180,385332,972929.28,2483430.72
"FULL","S1",0.8,1982,2041980,1158049.4,2925910.6,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.8,1983,2140550,1226357,3054743,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.8,1984,2213880,1277623.28,3150136.72,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.8,1985,2245710,1299686.6,3191733.4,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.8,1986,2241560,1299474.24,3183645.76,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.8,1987,2211310,1284865.04,3137754.96,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.8,1988,2167740,1263229.4,3072250.6,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.8,1989,2115200,1235236.44,2995163.56,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.8,1990,2081800,1220821,2942779,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.8,1991,2065420,1214389.96,2916450.04,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.8,1992,2064850,1215730.96,2913969.04,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.8,1993,2079500,1222621.32,2936378.68,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.8,1994,2110840,1238677.24,2983002.76,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.8,1995,2165530,1269908,3061152,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.8,1996,2212900,1298538.44,3127261.56,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.8,1997,2221030,1302060.48,3139999.52,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.8,1998,2195410,1287600.72,3103219.28,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.8,1999,2152610,1267021.24,3038198.76,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.8,2000,2092620,1237742.48,2947497.52,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.8,2001,2022850,1203317.16,2842382.84,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.8,2002,1944210,1162691.36,2725728.64,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.8,2003,1852180,1111229.44,2593130.56,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.8,2004,1743660,1046793.76,2440526.24,1607890,326287,968367.48,2247412.52
"FULL","S1",0.8,2005,1637650,983752.84,2291547.16,1507420,305946,907765.84,2107074.16
"FULL","S1",0.8,2006,1541940,927805.36,2156074.64,1416770,287019,854212.76,1979327.24
"FULL","S1",0.8,2007,1460160,879706,2040614,1340010,271138,808579.52,1871440.48
"FULL","S1",0.8,2008,1400320,845553.76,1955086.24,1285280,259407,776842.28,1793717.72
"FULL","S1",0.8,2009,1359880,823988.56,1895771.44,1249500,251140,757265.6,1741734.4
"FULL","S1",0.8,2010,1328550,807576.12,1849523.88,1221560,244692,741963.68,1701156.32
"FULL","S1",0.8,2011,1300970,793282.96,1808657.04,1195460,238717,727574.68,1663345.32
"FULL","S1",0.8,2012,1291320,791175.04,1791464.96,1186300,235702,724324.08,1648275.92
"FULL","S1",0.8,2013,1301240,801943.72,1800536.28,1194900,236041,732259.64,1657540.36
"FULL","S1",0.8,2014,1316200,813838.28,1818561.72,1206270,237983,739823.32,1672716.68
"FULL","S1",0.8,2015,1320370,816399.12,1824340.88,1204820,238551,737260.04,1672379.96
"FULL","S1",0.8,2016,1305110,803328.44,1806891.56,1182060,236565,718392.6,1645727.4
"FULL","S1",0.8,2017,1281920,783809.52,1780030.48,1150070,233179,693039.16,1607100.84
"FULL","S1",0.8,2018,1253090,759761.92,1746418.08,1111920,228689,663689.56,1560150.44
"FULL","S1",0.8,2019,1211230,725690.96,1696769.04,1061000,222336,625221.44,1496778.56
"FULL","S1",0.8,2020,1176080,696281.8,1655878.2,1015000,216286,591079.44,1438920.56
"FULL","S1",0.8,2021,1151970,674664.92,1629275.08,979053,211438,564634.52,1393471.48
"FULL","S1",0.8,2022,1147490,665671.04,1629308.96,961497,209920,550053.8,1372940.2
"FULL","S1",0.8,2023,1139580,654781.84,1624378.16,947226,209461,536682.44,1357769.56
"FULL","S1",1,1963,2158910,1229458.4,3088361.6,1897550,420361,1073642.44,2721457.56
"FULL","S1",1,1964,2171320,1240796.28,3101843.72,1909820,420987,1084685.48,2734954.52
"FULL","S1",1,1965,2183310,1252453.08,3114166.92,1922030,421436,1096015.44,2748044.56
"FULL","S1",1,1966,2177550,1246579.4,3108520.6,1916610,421879,1089727.16,2743492.84
"FULL","S1",1,1967,2170880,1236467.64,3105292.36,1909930,424340,1078223.6,2741636.4
"FULL","S1",1,1968,2165330,1224136.04,3106523.96,1903070,427831,1064521.24,2741618.76
"FULL","S1",1,1969,2158760,1210860.88,3106659.12,1894740,430780,1050411.2,2739068.8
"FULL","S1",1,1970,2150810,1198206.88,3103413.12,1885190,432473,1037542.92,2732837.08
"FULL","S1",1,1971,2135960,1181982.92,3089937.08,1868000,432013,1021254.52,2714745.48
"FULL","S1",1,1972,2093590,1144232.64,3042947.36,1823390,428166,984184.64,2662595.36
"FULL","S1",1,1973,2037990,1099706.64,2976273.36,1765580,420772,940866.88,2590293.12
"FULL","S1",1,1974,1966460,1045765.68,2887154.32,1692860,410118,889028.72,2496691.28
"FULL","S1",1,1975,1891900,993253.72,2790546.28,1618570,397494,839481.76,2397658.24
"FULL","S1",1,1976,1834630,959503.72,2709756.28,1562780,384516,809128.64,2316431.36
"FULL","S1",1,1977,1788970,935646.76,2642293.24,1520060,372908,789160.32,2250959.68
"FULL","S1",1,1978,1767580,930058.28,2605101.72,1502610,364937,787333.48,2217886.52
"FULL","S1",1,1979,1799300,965545.4,2633054.6,1539760,364223,825882.92,2253637.08
"FULL","S1",1,1980,1873190,1029737.32,2716642.68,1619510,371155,892046.2,2346973.8
"FULL","S1",1,1981,1976680,1109587.76,2843772.24,1728180,385332,972929.28,2483430.72
"FULL","S1",1,1982,2073220,1174665.84,2971774.16,1826710,402136,1038523.44,2614896.56
"FULL","S1",1,1983,2171330,1242672.2,3099987.8,1926540,417958,1107342.32,2745737.68
"FULL","S1",1,1984,2244150,1293565.68,3194734.32,2001670,429638,1159579.52,2843760.48
"FULL","S1",1,1985,2275440,1315216.4,3235663.6,2035630,434878,1183269.12,2887990.88
"FULL","S1",1,1986,2270710,1314563.2,3226856.8,2034490,433336,1185151.44,2883828.56
"FULL","S1",1,1987,2239840,1299469.24,3180210.76,2009020,426462,1173154.48,2844885.52
"FULL","S1",1,1988,2195690,1277371.2,3114008.8,1970570,416479,1154271.16,2786868.84
"FULL","S1",1,1989,2142660,1248952.92,3036367.08,1922740,404973,1128992.92,2716487.08
"FULL","S1",1,1990,2108690,1234034.12,2983345.88,1894910,396678,1117421.12,2672398.88
"FULL","S1",1,1991,2091820,1227177.76,2956462.24,1882830,392647,1113241.88,2652418.12
"FULL","S1",1,1992,2090920,1228251.48,2953588.52,1884170,392034,1115783.36,2652556.64
"FULL","S1",1,1993,2105120,1234932.92,2975307.08,1899260,395898,1123299.92,2675220.08
"FULL","S1",1,1994,2136000,1250871.84,3021128.16,1929810,403230,1139479.2,2720140.8
"FULL","S1",1,1995,2189700,1281784.88,3097615.12,1987640,416289,1171713.56,2803566.44
"FULL","S1",1,1996,2236250,1310106.88,3162393.12,2037020,426074,1201914.96,2872125.04
"FULL","S1",1,1997,2243670,1313473.6,3173866.4,2046010,428049,1207033.96,2884986.04
"FULL","S1",1,1998,2217370,1298868.92,3135871.08,2022450,422377,1194591.08,2850308.92
"FULL","S1",1,1999,2173830,1278078.64,3069581.36,1984310,412168,1176460.72,2792159.28
"FULL","S1",1,2000,2113130,1248566.16,2977693.84,1930370,398324,1149654.96,2711085.04
"FULL","S1",1,2001,2042700,1213906.16,2871493.84,1867440,382551,1117640.04,2617239.96
"FULL","S1",1,2002,1963420,1173002.96,2753837.04,1796150,365587,1079599.48,2512700.52
"FULL","S1",1,2003,1870840,1121320.32,2620359.68,1710920,347094,1030615.76,2391224.24
"FULL","S1",1,2004,1761940,1056751.6,2467128.4,1607890,326287,968367.48,2247412.52
