"Dataset","Scenario","q","Year","F","F_95_lo","F_95_hi","F_base","F_base_StdDev","F_base_95_lo","F_base_95_hi"
"FULL","S2",0.6,2021,0.0268104127965506,0.015841030163303,0.0377797954297982,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"FULL","S2",0.6,2022,0.0260650392690686,0.0151263789099477,0.0370036996281895,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"FULL","S2",0.6,2023,0.0232060328024711,0.0131987345265666,0.0332133310783756,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"FULL","S2",0.8,1961,0,NA,NA,0,NA,NA,NA
"FULL","S2",0.8,1962,0.0123516715558179,NA,NA,0.013784549048816,NA,NA,NA
"FULL","S2",0.8,1963,0,NA,NA,0,NA,NA,NA
"FULL","S2",0.8,1964,0,NA,NA,0,NA,NA,NA
"FULL","S2",0.8,1965,0.0160298786066025,0.00989633627669878,0.0221634209365062,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"FULL","S2",0.8,1966,0.0157892530724735,0.00974897364013141,0.0218295325048156,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"FULL","S2",0.8,1967,0.0120296090909049,0.00739991659519315,0.0166593015866167,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"FULL","S2",0.8,1968,0.00971369176147582,0.00590303208078263,0.013524351442169,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"FULL","S2",0.8,1969,0.00772099001830502,0.00458777968564411,0.0108542003509659,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"FULL","S2",0.8,1970,0.00686287789140145,0.00403219316840346,0.00969356261439944,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"FULL","S2",0.8,1971,0.0245552513614478,0.014231885670919,0.0348786170519766,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"FULL","S2",0.8,1972,0.0274957129904817,0.0157429613316918,0.0392484646492716,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"FULL","S2",0.8,1973,0.0369071956663407,0.0208968132635426,0.0529175780691388,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"FULL","S2",0.8,1974,0.0391075339932924,0.0219154910947965,0.0562995768917883,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"FULL","S2",0.8,1975,0.0241316129274209,0.0134125899580277,0.0348506358968141,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"FULL","S2",0.8,1976,0.024061267026594,0.0132871647787186,0.0348353692744694,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"FULL","S2",0.8,1977,0.0251432746532453,0.0137743755165141,0.0365121737899765,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"FULL","S2",0.8,1978,0.0191194286214631,0.0104250500959794,0.0278138071469468,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"FULL","S2",0.8,1979,0.0186162247350988,0.0101680896802202,0.0270643597899774,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"FULL","S2",0.8,1980,0.0241410956164158,0.0131782432228983,0.0351039480099333,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"FULL","S2",0.8,1981,0.0333214601849549,0.0182872512688709,0.0483556691010389,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"FULL","S2",0.8,1982,0.0196002481692097,0.0109544906603049,0.0282460056781145,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"FULL","S2",0.8,1983,0.0197106994042279,0.0115090945115947,0.0279123042968611,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"FULL","S2",0.8,1984,0.0229913498408182,0.0135958262164725,0.0323868734651639,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"FULL","S2",0.8,1985,0.0217148274334918,0.0129264668159858,0.0305031880509979,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"FULL","S2",0.8,1986,0.023051298449049,0.0138715328146619,0.0322310640834361,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"FULL","S2",0.8,1987,0.020524739563257,0.0124225640807206,0.0286269150457934,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"FULL","S2",0.8,1988,0.0224529648241111,0.0135796398196309,0.0313262898285913,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"FULL","S2",0.8,1989,0.0216832753094759,0.0131256661671617,0.0302408844517901,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"FULL","S2",0.8,1990,0.0244160860037993,0.0147985008600591,0.0340336711475395,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"FULL","S2",0.8,1991,0.0215973733898134,0.0130551169764804,0.0301396298031464,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"FULL","S2",0.8,1992,0.0231174115435955,0.0139394463017998,0.0322953767853912,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"FULL","S2",0.8,1993,0.0234635720280862,0.0140875157238675,0.0328396283323049,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"FULL","S2",0.8,1994,0.0235221844703189,0.0140673029281162,0.0329770660125216,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"FULL","S2",0.8,1995,0.0209149315221093,0.0124625383581953,0.0293673246860233,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"FULL","S2",0.8,1996,0.0206308636289322,0.0122195030571973,0.0290422242006671,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"FULL","S2",0.8,1997,0.0191973030049008,0.0112021564109275,0.0271924495988741,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"FULL","S2",0.8,1998,0.0191634004283739,0.0113131917542698,0.027013609102478,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"FULL","S2",0.8,1999,0.0198243076021922,0.0118504305894558,0.0277981846149286,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"FULL","S2",0.8,2000,0.0202254558023255,0.0121855858748425,0.0282653257298085,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"FULL","S2",0.8,2001,0.0227114959445826,0.0138471897699747,0.0315758021191905,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"FULL","S2",0.8,2002,0.0253920172076464,0.0156138832403505,0.0351701511749423,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"FULL","S2",0.8,2003,0.027659467290772,0.0170473512928909,0.0382715832886531,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"FULL","S2",0.8,2004,0.0284884012667669,0.0175854557970412,0.0393913467364926,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"FULL","S2",0.8,2005,0.0264528425194378,0.0163582423697246,0.036547442669151,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"FULL","S2",0.8,2006,0.0324480870034437,0.0200076863603109,0.0448884876465765,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"FULL","S2",0.8,2007,0.0360128538534829,0.0220925097301355,0.0499331979768303,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"FULL","S2",0.8,2008,0.0347647398519928,0.0212241063001898,0.0483053734037958,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"FULL","S2",0.8,2009,0.0327585757350995,0.0199496688557929,0.0455674826144061,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"FULL","S2",0.8,2010,0.0308097715511135,0.0187773122420736,0.0428422308601534,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"FULL","S2",0.8,2011,0.0338134442713345,0.0206373165688827,0.0469895719737863,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"FULL","S2",0.8,2012,0.033544903299618,0.0204733721051996,0.0466164344940364,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"FULL","S2",0.8,2013,0.0350589325764938,0.0213770089465868,0.0487408562064008,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"FULL","S2",0.8,2014,0.0346968753424593,0.0211763583705253,0.0482173923143933,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"FULL","S2",0.8,2015,0.0360095593642105,0.0219849287957226,0.0500341899326984,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"FULL","S2",0.8,2016,0.0338850064129531,0.0206878935274275,0.0470821192984787,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"FULL","S2",0.8,2017,0.0311184335297541,0.0190660669434678,0.0431708001160404,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"FULL","S2",0.8,2018,0.0309594208049234,0.0189013044828645,0.0430175371269823,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"FULL","S2",0.8,2019,0.0285443294827827,0.0172938619824735,0.0397947969830919,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"FULL","S2",0.8,2020,0.0235189760190252,0.0141192826069993,0.0329186694310511,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"FULL","S2",0.8,2021,0.0261050269831481,0.0154403028008948,0.0367697511654014,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"FULL","S2",0.8,2022,0.0253245389327908,0.0147240901452407,0.0359249877203409,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"FULL","S2",0.8,2023,0.0224866905154052,0.0128259149282951,0.0321474661025153,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"FULL","S2",1,1961,0,NA,NA,0,NA,NA,NA
"FULL","S2",1,1962,0.0121400916134808,NA,NA,0.013784549048816,NA,NA,NA
"FULL","S2",1,1963,0,NA,NA,0,NA,NA,NA
"FULL","S2",1,1964,0,NA,NA,0,NA,NA,NA
"FULL","S2",1,1965,0.0157581141935033,0.00970536399510834,0.0218108643918983,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"FULL","S2",1,1966,0.0155208903826693,0.00956080546098714,0.0214809753043515,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"FULL","S2",1,1967,0.011826298834741,0.00725947593313321,0.0163931217363488,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"FULL","S2",1,1968,0.00955111179828027,0.00579485282489099,0.0133073707716696,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"FULL","S2",1,1969,0.00759272462121506,0.00450859596917183,0.0106768532732583,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"FULL","S2",1,1970,0.00674939728421617,0.00396374849868499,0.00953504606974735,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"FULL","S2",1,1971,0.0241480614865708,0.0139939812245792,0.0343021417485624,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"FULL","S2",1,1972,0.0270353617021506,0.015481355259529,0.0385893681447722,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"FULL","S2",1,1973,0.0362774251932621,0.0205459851396021,0.0520088652469221,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"FULL","S2",1,1974,0.0384206084789334,0.0215381210487685,0.0553030959090983,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"FULL","S2",1,1975,0.0236946377466749,0.0131743561782057,0.0342149193151441,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"FULL","S2",1,1976,0.0236126813354574,0.0130435618892761,0.0341818007816387,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"FULL","S2",1,1977,0.0246620559196636,0.013515618239902,0.0358084935994252,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"FULL","S2",1,1978,0.0187467678976576,0.0102255650749455,0.0272679707203697,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"FULL","S2",1,1979,0.0182516499645637,0.00997116745887211,0.0265321324702553,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"FULL","S2",1,1980,0.0236731838650343,0.0129267607999493,0.0344196069301193,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"FULL","S2",1,1981,0.03269803933498,0.0179513217567781,0.0474447569131819,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"FULL","S2",1,1982,0.019251085486164,0.0107594198960861,0.0277427510762419,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"FULL","S2",1,1983,0.0193834373114478,0.0113090164306287,0.0274578581922669,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"FULL","S2",1,1984,0.0226267096181713,0.0133665947952753,0.0318868244410673,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"FULL","S2",1,1985,0.0213830824309281,0.012713800016361,0.0300523648454952,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"FULL","S2",1,1986,0.0227106923585151,0.0136474912967382,0.031773893420292,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"FULL","S2",1,1987,0.0202282389387961,0.0122246638297085,0.0282318140478837,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"FULL","S2",1,1988,0.0221318568800438,0.0133649834037589,0.0308987303563287,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"FULL","S2",1,1989,0.0213713017892902,0.0129156507910034,0.029826952787577,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"FULL","S2",1,1990,0.0240610069823572,0.0145579216531625,0.0335640923115519,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"FULL","S2",1,1991,0.0212810588129673,0.0128412546395778,0.0297208629863568,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"FULL","S2",1,1992,0.0227756758750865,0.0137088281549045,0.0318425235952685,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"FULL","S2",1,1993,0.0231144964255317,0.0138532029026301,0.0323757899484333,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"FULL","S2",1,1994,0.0231652349793113,0.0138286197568384,0.0325018502017842,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"FULL","S2",1,1995,0.020597477951837,0.0122510449582437,0.0289439109454303,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"FULL","S2",1,1996,0.0203291092063943,0.0120212567277869,0.0286369616850017,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"FULL","S2",1,1997,0.0189184678363683,0.0110274342688557,0.0268095014038809,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"FULL","S2",1,1998,0.0188895760839926,0.0111313849154554,0.0266477672525298,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"FULL","S2",1,1999,0.0195515133310202,0.011665042771914,0.0274379838901265,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"FULL","S2",1,2000,0.0199541830472831,0.0119994220641651,0.0279089440304011,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"FULL","S2",1,2001,0.0224172293101152,0.0136420656645266,0.0311923929557038,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"FULL","S2",1,2002,0.0250689091738561,0.0153868083695623,0.0347510099781499,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"FULL","S2",1,2003,0.0273074155256078,0.0168002665912954,0.0378145644599202,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"FULL","S2",1,2004,0.0281198890437278,0.0173259223265754,0.0389138557608803,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"FULL","S2",1,2005,0.0261027914073972,0.0161101597245351,0.0360954230902593,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"FULL","S2",1,2006,0.0320067745394357,0.0196949634046231,0.0443185856742483,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"FULL","S2",1,2007,0.0355072550566099,0.0217353818604421,0.0492791282527777,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"FULL","S2",1,2008,0.0342625726522692,0.0208697307835792,0.0476554145209592,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"FULL","S2",1,2009,0.0322775166909953,0.0196097274728541,0.0449453059091365,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"FULL","S2",1,2010,0.0303473631200694,0.0184499135719458,0.042244812668193,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"FULL","S2",1,2011,0.0332869495096822,0.0202661310623741,0.0463077679569903,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"FULL","S2",1,2012,0.0330077560417388,0.0200967984903374,0.0459187135931402,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
